Data de apontamento,Horas apontadas,Código do colaborador,Card
2025-11-20,8,OIG8,116978
2025-11-21,7,OIG8,117155
2025-11-21,5,OIG8,118902
2025-11-21,4,OIG8,119786
2025-11-21,2,OIG8,113304
2025-11-22,7,OIG8,105206
2025-11-22,2,OIG8,112100
2025-11-22,5,OIG8,112536
2025-11-23,5,OIG8,113542
2025-11-23,1,OIG8,115685
2025-11-23,4,OIG8,114537
2025-11-23,7,OIG8,106055
2025-11-24,1,OIG8,101728
2025-11-25,5,OIG8,124972
2025-11-25,4,OIG8,101932
2025-11-26,5,OIG8,121701
2025-11-26,5,OIG8,101496
2025-11-27,2,OIG8,112388
2025-11-27,1,OIG8,106778
2025-11-27,8,OIG8,118171
2025-11-28,3,OIG8,119421
2025-11-28,3,OIG8,100457
2025-11-28,7,OIG8,105073
2025-11-28,4,OIG8,114586
2025-11-29,2,OIG8,103011
2025-11-29,7,OIG8,113946
2025-11-29,1,OIG8,112507
2025-11-30,1,OIG8,112463
2025-11-30,8,OIG8,105702
2025-11-30,2,OIG8,111297
2025-11-30,6,OIG8,106202
2025-12-01,7,OIG8,110156
2025-12-01,7,OIG8,118296
2025-12-01,5,OIG8,103916
2025-12-01,2,OIG8,114648
2025-12-02,1,OIG8,118538
2025-12-02,6,OIG8,120366
2025-12-02,3,OIG8,120619
2025-12-02,8,OIG8,111110
2025-12-03,2,OIG8,101721
2025-12-03,7,OIG8,102618
2025-12-03,2,OIG8,119915
2025-12-04,7,OIG8,110843
2025-12-04,7,OIG8,100936
2025-12-05,7,OIG8,115368
2025-12-06,6,OIG8,121838
2025-12-06,4,OIG8,111973
2025-12-06,6,OIG8,106921
2025-12-07,2,OIG8,117494
2025-12-07,2,OIG8,114071
2025-12-08,6,OIG8,115565
2025-12-08,6,OIG8,102444
2025-12-09,4,OIG8,104745
2025-12-09,2,OIG8,120482
2025-12-10,5,OIG8,104393
2025-12-10,4,OIG8,122056
2025-12-11,3,OIG8,120996
2025-12-11,2,OIG8,113932
2025-12-12,8,OIG8,110610
2025-12-12,8,OIG8,110631
2025-12-13,6,OIG8,117945
2025-12-13,6,OIG8,110657
2025-12-13,3,OIG8,116231
2025-12-13,8,OIG8,108562
2025-12-14,8,OIG8,100136
2025-12-15,5,OIG8,113250
2025-12-15,5,OIG8,124948
2025-12-15,1,OIG8,117117
2025-12-15,6,OIG8,122961
2025-12-16,5,OIG8,114059
2025-12-17,8,OIG8,122382
2025-12-17,1,OIG8,104012
2025-12-17,1,OIG8,105803
2025-12-17,6,OIG8,117551
2025-12-18,2,OIG8,122698
2025-12-18,2,OIG8,100732
2025-12-18,7,OIG8,107101
2025-12-19,1,OIG8,110967
2025-12-19,8,OIG8,104588
2025-12-19,4,OIG8,103341
2025-12-19,6,OIG8,114605
2025-12-20,3,OIG8,109454
2025-12-20,1,OIG8,123001
2025-12-20,8,OIG8,121232
2025-12-20,2,OIG8,113263
2025-12-21,2,OIG8,123858
2025-12-21,3,OIG8,119577
2025-12-21,1,OIG8,110317
2025-12-22,8,OIG8,106726
2025-12-22,8,OIG8,117349
2025-12-23,6,OIG8,108589
2025-12-23,6,OIG8,119313
2025-12-24,7,OIG8,124660
2025-12-24,7,OIG8,103583
2025-12-24,6,OIG8,107124
2025-12-25,6,OIG8,119534
2025-12-26,6,OIG8,107025
2025-12-27,7,OIG8,107671
2025-12-28,5,OIG8,120505
2025-12-28,3,OIG8,106988
2025-12-28,6,OIG8,115202
2025-12-29,3,OIG8,106925
2025-12-30,5,OIG8,101517
2025-12-30,7,OIG8,101833
2025-12-30,3,OIG8,113237
2025-12-31,5,OIG8,120129
2025-12-01,6,FNO6,111259
2025-12-01,3,FNO6,100743
2025-12-01,2,FNO6,115626
2025-12-01,7,FNO6,108489
2025-12-02,1,FNO6,110771
2025-12-02,6,FNO6,101776
2025-12-02,5,FNO6,124072
2025-12-03,4,FNO6,112641
2025-12-03,6,FNO6,101793
2025-12-04,4,FNO6,113932
2025-12-04,4,FNO6,114717
2025-12-04,3,FNO6,120829
2025-12-04,3,FNO6,120082
2025-12-05,5,FNO6,123384
2025-12-06,1,FNO6,105259
2025-12-07,3,FNO6,105161
2025-12-07,7,FNO6,109297
2025-12-07,3,FNO6,111290
2025-12-08,3,FNO6,112393
2025-12-08,3,FNO6,113671
2025-12-09,1,FNO6,104338
2025-12-09,7,FNO6,104090
2025-12-09,6,FNO6,101268
2025-12-09,4,FNO6,102053
2025-12-10,5,FNO6,105718
2025-12-10,8,FNO6,104204
2025-12-10,4,FNO6,110112
2025-12-10,4,FNO6,124374
2025-12-11,8,FNO6,116126
2025-12-11,4,FNO6,110850
2025-12-11,6,FNO6,112540
2025-12-12,8,FNO6,100513
2025-12-12,5,FNO6,110144
2025-12-12,7,FNO6,113065
2025-12-12,7,FNO6,101375
2025-12-13,4,FNO6,110977
2025-12-13,3,FNO6,109183
2025-12-14,1,FNO6,116503
2025-12-14,8,FNO6,113653
2025-12-14,6,FNO6,114448
2025-12-15,2,FNO6,103887
2025-12-16,2,FNO6,104543
2025-12-16,3,FNO6,118450
2025-12-16,5,FNO6,113900
2025-12-17,3,FNO6,110700
2025-12-17,7,FNO6,100676
2025-12-17,2,FNO6,120160
2025-12-17,4,FNO6,107005
2025-12-18,6,FNO6,111237
2025-12-18,1,FNO6,108280
2025-12-18,7,FNO6,118947
2025-12-18,1,FNO6,114982
2025-12-19,6,FNO6,122961
2025-12-19,4,FNO6,124315
2025-12-19,7,FNO6,107378
2025-12-19,2,FNO6,108736
2025-12-20,4,FNO6,101580
2025-12-20,1,FNO6,102494
2025-12-20,6,FNO6,122978
2025-12-21,6,FNO6,100110
2025-12-22,3,FNO6,102427
2025-12-22,1,FNO6,118643
2025-12-23,8,FNO6,114604
2025-12-23,3,FNO6,118778
2025-12-23,8,FNO6,124711
2025-12-24,1,FNO6,121849
2025-12-24,2,FNO6,120424
2025-12-24,1,FNO6,119451
2025-12-24,5,FNO6,103128
2025-12-25,3,FNO6,114918
2025-12-25,7,FNO6,107055
2025-12-26,5,FNO6,101617
2025-12-27,5,FNO6,122370
2025-12-27,2,FNO6,116475
2025-12-28,4,FNO6,109251
2025-12-29,8,FNO6,108687
2025-12-29,2,FNO6,104496
2025-12-29,2,FNO6,113809
2025-12-29,8,FNO6,102037
2025-12-30,4,FNO6,123641
2025-12-31,5,FNO6,105804
2025-12-31,7,FNO6,100066
2025-03-01,6,B9M8,115956
2025-03-02,7,B9M8,107504
2025-03-02,3,B9M8,115247
2025-03-03,6,B9M8,112586
2025-03-04,1,B9M8,115432
2025-03-05,8,B9M8,104350
2025-03-05,1,B9M8,109401
2025-03-05,7,B9M8,116992
2025-03-05,6,B9M8,112410
2025-03-06,1,B9M8,105972
2025-03-06,6,B9M8,103343
2025-03-06,2,B9M8,113365
2025-03-07,4,B9M8,102993
2025-03-07,2,B9M8,105518
2025-03-07,6,B9M8,107616
2025-03-08,1,B9M8,106742
2025-03-08,6,B9M8,111859
2025-03-09,3,B9M8,112484
2025-03-09,8,B9M8,112041
2025-03-09,8,B9M8,108282
2025-03-10,3,B9M8,104584
2025-03-10,2,B9M8,111239
2025-03-11,1,B9M8,115549
2025-03-11,5,B9M8,113905
2025-03-11,4,B9M8,115624
2025-03-11,1,B9M8,124342
2025-03-12,1,B9M8,109467
2025-03-12,6,B9M8,122522
2025-03-13,7,B9M8,114932
2025-03-13,8,B9M8,109825
2025-03-13,5,B9M8,120102
2025-03-14,4,B9M8,117152
2025-03-15,6,B9M8,115045
2025-03-15,1,B9M8,123420
2025-03-15,6,B9M8,104602
2025-03-16,2,B9M8,104775
2025-03-16,6,B9M8,113937
2025-03-16,7,B9M8,108065
2025-03-17,8,B9M8,101047
2025-03-17,7,B9M8,113640
2025-03-17,6,B9M8,113777
2025-03-17,3,B9M8,116994
2025-03-18,8,B9M8,103345
2025-03-18,6,B9M8,105526
2025-03-18,5,B9M8,101751
2025-03-18,2,B9M8,102875
2025-03-19,2,B9M8,103916
2025-03-19,7,B9M8,114446
2025-03-19,3,B9M8,121116
2025-03-19,5,B9M8,112655
2025-03-20,2,B9M8,119904
2025-03-20,2,B9M8,109631
2025-03-20,6,B9M8,102478
2025-03-21,5,B9M8,117497
2025-03-21,8,B9M8,109002
2025-03-21,7,B9M8,117471
2025-03-22,8,B9M8,114417
2025-03-22,6,B9M8,104465
2025-03-23,1,B9M8,114465
2025-03-23,6,B9M8,119319
2025-03-23,7,B9M8,107380
2025-03-23,5,B9M8,124467
2025-03-24,2,B9M8,107024
2025-03-25,6,B9M8,109298
2025-03-25,3,B9M8,122043
2025-03-25,1,B9M8,119561
2025-03-25,3,B9M8,113900
2025-03-26,1,B9M8,101465
2025-03-26,3,B9M8,114396
2025-03-26,2,B9M8,102724
2025-03-26,4,B9M8,123136
2025-03-27,6,B9M8,107405
2025-03-27,7,B9M8,119058
2025-03-27,1,B9M8,117554
2025-03-28,8,B9M8,106426
2025-03-28,6,B9M8,113190
2025-03-29,8,B9M8,105887
2025-03-29,2,B9M8,120708
2025-03-29,3,B9M8,112699
2025-03-30,7,B9M8,103348
2025-03-30,6,B9M8,118921
2025-03-30,5,B9M8,114207
2025-03-31,2,B9M8,105907
2025-03-31,1,B9M8,112091
2025-04-01,8,B9M8,116671
2025-04-01,7,B9M8,104763
2025-04-02,5,B9M8,123640
2025-04-03,8,B9M8,104401
2025-04-03,4,B9M8,113767
2025-04-03,5,B9M8,117327
2025-04-04,4,B9M8,100796
2025-04-04,2,B9M8,122299
2025-04-04,3,B9M8,106791
2025-04-04,2,B9M8,116647
2025-04-05,3,B9M8,118357
2025-04-05,8,B9M8,113342
2025-04-05,2,B9M8,109475
2025-04-05,6,B9M8,118696
2025-04-06,2,B9M8,108885
2025-04-06,5,B9M8,113684
2025-04-06,5,B9M8,100361
2025-04-07,3,B9M8,105181
2025-04-07,6,B9M8,121236
2025-04-08,2,B9M8,124506
2025-04-08,4,B9M8,107587
2025-04-09,4,B9M8,112436
2025-04-09,8,B9M8,102750
2025-04-10,6,B9M8,116477
2025-04-11,8,B9M8,108262
2025-04-11,3,B9M8,103028
2025-04-11,2,B9M8,114941
2025-04-12,5,B9M8,123892
2025-04-13,8,B9M8,109191
2025-04-13,7,B9M8,108314
2025-04-13,7,B9M8,111646
2025-04-13,2,B9M8,117648
2025-04-14,6,B9M8,115432
2025-04-14,2,B9M8,109105
2025-04-15,8,B9M8,121432
2025-04-15,6,B9M8,115812
2025-04-15,3,B9M8,120905
2025-04-15,3,B9M8,121837
2025-04-16,7,B9M8,109688
2025-04-16,1,B9M8,113305
2025-04-17,3,B9M8,117949
2025-04-18,3,B9M8,123385
2025-04-18,3,B9M8,123313
2025-04-18,6,B9M8,115340
2025-04-19,6,B9M8,116433
2025-04-19,5,B9M8,121711
2025-04-20,5,B9M8,109046
2025-04-21,5,B9M8,110988
2025-04-21,3,B9M8,105405
2025-04-22,2,B9M8,102333
2025-04-22,3,B9M8,115075
2025-04-22,3,B9M8,107345
2025-04-23,6,B9M8,114712
2025-04-23,1,B9M8,123044
2025-04-24,2,B9M8,100395
2025-04-25,5,B9M8,101184
2025-04-26,7,B9M8,118300
2025-04-26,1,B9M8,119951
2025-04-27,5,B9M8,116035
2025-04-27,5,B9M8,124852
2025-04-27,8,B9M8,114936
2025-04-27,4,B9M8,110782
2025-04-28,5,B9M8,101250
2025-04-28,8,B9M8,121834
2025-04-28,2,B9M8,114007
2025-04-28,1,B9M8,117504
2025-04-29,8,B9M8,114507
2025-04-29,7,B9M8,110765
2025-04-30,8,B9M8,124296
2025-04-30,4,B9M8,124139
2025-04-30,6,B9M8,119310
2025-04-30,3,B9M8,102286
2025-05-01,6,B9M8,115992
2025-05-01,6,B9M8,118130
2025-05-01,7,B9M8,106308
2025-05-02,6,B9M8,113584
2025-05-02,2,B9M8,111581
2025-05-03,4,B9M8,113104
2025-05-03,8,B9M8,113146
2025-05-03,2,B9M8,109336
2025-05-04,8,B9M8,117891
2025-05-04,4,B9M8,108027
2025-05-04,3,B9M8,104315
2025-05-05,1,B9M8,109440
2025-05-06,7,B9M8,114756
2025-05-06,7,B9M8,119417
2025-05-06,4,B9M8,122353
2025-05-07,6,B9M8,108230
2025-05-07,6,B9M8,105311
2025-05-08,3,B9M8,124711
2025-05-08,8,B9M8,111948
2025-05-09,8,B9M8,122690
2025-05-09,5,B9M8,117658
2025-05-09,8,B9M8,121912
2025-05-09,1,B9M8,124885
2025-05-10,7,B9M8,112605
2025-05-11,4,B9M8,120934
2025-05-11,4,B9M8,117458
2025-05-11,6,B9M8,102536
2025-05-11,1,B9M8,120914
2025-05-12,5,B9M8,122187
2025-05-13,8,B9M8,105861
2025-05-13,5,B9M8,105783
2025-05-13,1,B9M8,116726
2025-05-13,2,B9M8,104817
2025-05-14,3,B9M8,113849
2025-05-14,5,B9M8,106253
2025-05-14,6,B9M8,122532
2025-05-14,7,B9M8,116522
2025-05-15,1,B9M8,124819
2025-05-15,7,B9M8,118323
2025-05-15,1,B9M8,101979
2025-05-16,6,B9M8,105097
2025-05-16,5,B9M8,100430
2025-05-17,7,B9M8,102709
2025-05-18,5,B9M8,116097
2025-05-18,2,B9M8,113776
2025-05-18,3,B9M8,124681
2025-05-18,2,B9M8,106565
2025-05-19,6,B9M8,119750
2025-05-19,6,B9M8,101990
2025-05-19,6,B9M8,108142
2025-05-19,3,B9M8,119651
2025-05-20,7,B9M8,103657
2025-05-20,1,B9M8,110566
2025-05-21,1,B9M8,110521
2025-05-22,6,B9M8,119973
2025-05-22,8,B9M8,116370
2025-05-23,3,B9M8,102213
2025-05-23,3,B9M8,110613
2025-05-23,6,B9M8,111781
2025-05-23,6,B9M8,114618
2025-05-24,7,B9M8,103021
2025-05-24,5,B9M8,109509
2025-05-25,8,B9M8,109657
2025-05-25,5,B9M8,118151
2025-05-25,8,B9M8,107012
2025-05-26,6,B9M8,114825
2025-05-27,2,B9M8,101507
2025-05-27,7,B9M8,122958
2025-05-27,5,B9M8,124013
2025-05-28,8,B9M8,117536
2025-05-29,4,B9M8,107469
2025-05-29,1,B9M8,113219
2025-05-29,8,B9M8,114930
2025-05-30,7,B9M8,103443
2025-05-30,3,B9M8,121981
2025-05-31,1,B9M8,100456
2025-05-31,2,B9M8,115447
2025-06-01,1,B9M8,108050
2025-06-01,8,B9M8,123419
2025-06-02,7,B9M8,108624
2025-06-02,3,B9M8,112350
2025-06-02,7,B9M8,106332
2025-06-03,7,B9M8,105698
2025-06-03,8,B9M8,120911
2025-06-04,3,B9M8,109551
2025-06-05,6,B9M8,110611
2025-06-05,8,B9M8,122663
2025-06-06,6,B9M8,117976
2025-06-06,3,B9M8,108767
2025-06-06,8,B9M8,122956
2025-06-06,6,B9M8,123689
2025-06-07,5,B9M8,103042
2025-06-07,8,B9M8,111208
2025-06-07,4,B9M8,107478
2025-06-08,5,B9M8,107387
2025-06-08,5,B9M8,100069
2025-06-09,5,B9M8,124482
2025-06-09,5,B9M8,103080
2025-06-10,8,B9M8,112025
2025-06-10,6,B9M8,112482
2025-06-11,6,B9M8,103353
2025-06-11,5,B9M8,111214
2025-06-11,5,B9M8,118742
2025-06-11,2,B9M8,120123
2025-06-12,7,B9M8,112426
2025-06-12,6,B9M8,100514
2025-06-12,3,B9M8,102498
2025-06-12,5,B9M8,110501
2025-06-13,5,B9M8,108574
2025-06-14,6,B9M8,100991
2025-06-15,5,B9M8,103114
2025-06-15,8,B9M8,122548
2025-06-15,4,B9M8,104510
2025-06-15,4,B9M8,117487
2025-06-16,5,B9M8,117710
2025-06-16,3,B9M8,107424
2025-06-16,2,B9M8,120672
2025-06-17,4,B9M8,120634
2025-06-17,1,B9M8,111400
2025-06-18,4,B9M8,108269
2025-06-18,1,B9M8,124580
2025-06-19,7,B9M8,117501
2025-06-20,8,B9M8,109976
2025-06-20,2,B9M8,117593
2025-06-20,3,B9M8,113733
2025-06-21,3,B9M8,105266
2025-06-22,8,B9M8,103578
2025-06-22,8,B9M8,116610
2025-06-22,4,B9M8,117192
2025-06-22,5,B9M8,121145
2025-06-23,5,B9M8,104852
2025-06-23,1,B9M8,100639
2025-06-23,2,B9M8,116236
2025-06-24,1,B9M8,101869
2025-06-24,3,B9M8,113087
2025-06-25,3,B9M8,107757
2025-06-25,1,B9M8,111981
2025-06-25,7,B9M8,112127
2025-06-25,8,B9M8,100245
2025-06-26,5,B9M8,104112
2025-06-26,1,B9M8,103341
2025-06-27,5,B9M8,100429
2025-06-28,6,B9M8,121407
2025-06-29,8,B9M8,116226
2025-06-29,8,B9M8,124811
2025-06-29,3,B9M8,102854
2025-06-30,5,B9M8,108976
2025-06-30,4,B9M8,107098
2025-06-30,2,B9M8,124761
2025-06-30,6,B9M8,106977
2025-07-01,8,B9M8,119065
2025-07-01,5,B9M8,103621
2025-07-02,1,B9M8,118010
2025-07-02,6,B9M8,106365
2025-07-03,4,B9M8,118345
2025-07-03,3,B9M8,122319
2025-07-03,7,B9M8,111405
2025-07-04,6,B9M8,107041
2025-07-04,2,B9M8,114986
2025-07-04,7,B9M8,117126
2025-07-04,2,B9M8,104526
2025-07-05,3,B9M8,122075
2025-07-05,8,B9M8,100126
2025-07-06,4,B9M8,104140
2025-07-06,1,B9M8,107992
2025-07-06,5,B9M8,118927
2025-07-07,4,B9M8,111275
2025-07-07,8,B9M8,102878
2025-07-07,5,B9M8,116113
2025-07-07,6,B9M8,121405
2025-07-08,1,B9M8,113562
2025-07-08,5,B9M8,115115
2025-07-08,6,B9M8,113771
2025-07-09,1,B9M8,107132
2025-07-09,2,B9M8,109082
2025-07-10,5,B9M8,103802
2025-07-10,3,B9M8,116221
2025-07-10,7,B9M8,102160
2025-07-10,5,B9M8,105360
2025-07-11,5,B9M8,103366
2025-07-12,4,B9M8,120912
2025-07-12,4,B9M8,124356
2025-07-12,3,B9M8,120146
2025-07-13,3,B9M8,120936
2025-07-13,8,B9M8,118746
2025-07-13,6,B9M8,119654
2025-07-13,7,B9M8,117196
2025-07-14,4,B9M8,105084
2025-07-14,4,B9M8,106674
2025-07-14,2,B9M8,120911
2025-07-14,8,B9M8,115828
2025-07-15,2,B9M8,116910
2025-07-15,2,B9M8,108589
2025-07-15,1,B9M8,105212
2025-07-16,3,B9M8,114581
2025-07-16,3,B9M8,113759
2025-07-17,8,B9M8,104053
2025-07-17,2,B9M8,101272
2025-07-17,4,B9M8,119542
2025-07-18,2,B9M8,112986
2025-07-18,8,B9M8,105529
2025-07-18,1,B9M8,123902
2025-07-18,8,B9M8,107172
2025-07-19,7,B9M8,108755
2025-07-19,8,B9M8,113707
2025-07-20,8,B9M8,110680
2025-07-21,1,B9M8,119024
2025-07-21,7,B9M8,105396
2025-07-21,5,B9M8,108004
2025-07-22,4,B9M8,122721
2025-07-23,1,B9M8,104799
2025-07-24,6,B9M8,111816
2025-07-24,2,B9M8,107288
2025-07-24,1,B9M8,109193
2025-07-24,2,B9M8,116817
2025-07-25,1,B9M8,105653
2025-07-25,5,B9M8,117264
2025-07-25,7,B9M8,104928
2025-07-25,3,B9M8,102789
2025-07-26,7,B9M8,109934
2025-07-26,6,B9M8,124778
2025-07-27,8,B9M8,100540
2025-07-27,7,B9M8,111449
2025-07-27,7,B9M8,123581
2025-07-27,2,B9M8,100982
2025-07-28,6,B9M8,114794
2025-07-28,2,B9M8,106884
2025-07-29,7,B9M8,104724
2025-07-29,3,B9M8,106755
2025-07-30,1,B9M8,109034
2025-07-30,1,B9M8,102581
2025-07-31,8,B9M8,107558
2025-07-31,7,B9M8,123514
2025-07-31,7,B9M8,101635
2025-08-01,4,B9M8,110563
2025-08-01,8,B9M8,112940
2025-08-02,3,B9M8,123050
2025-08-02,5,B9M8,105852
2025-08-02,4,B9M8,100582
2025-08-03,1,B9M8,121319
2025-08-04,1,B9M8,115890
2025-08-04,4,B9M8,100325
2025-08-04,4,B9M8,104456
2025-08-04,2,B9M8,107559
2025-08-05,1,B9M8,117759
2025-08-06,1,B9M8,111878
2025-08-06,4,B9M8,108750
2025-08-06,1,B9M8,101324
2025-08-06,7,B9M8,113709
2025-08-07,4,B9M8,124170
2025-08-07,4,B9M8,122782
2025-08-07,1,B9M8,105877
2025-08-07,3,B9M8,111867
2025-08-08,4,B9M8,101910
2025-08-08,6,B9M8,118619
2025-08-08,6,B9M8,122151
2025-08-09,5,B9M8,111156
2025-08-09,3,B9M8,109688
2025-08-10,7,B9M8,102791
2025-08-10,5,B9M8,116960
2025-08-11,1,B9M8,121103
2025-08-11,3,B9M8,122322
2025-08-11,7,B9M8,122674
2025-08-12,1,B9M8,104477
2025-08-12,6,B9M8,121962
2025-08-12,7,B9M8,118199
2025-08-12,6,B9M8,108078
2025-08-13,7,B9M8,102158
2025-08-13,3,B9M8,117204
2025-08-13,5,B9M8,123998
2025-08-13,7,B9M8,115587
2025-08-14,8,B9M8,118858
2025-08-14,4,B9M8,101723
2025-08-15,5,B9M8,104066
2025-08-15,3,B9M8,102336
2025-08-16,1,B9M8,108741
2025-08-16,7,B9M8,119855
2025-08-16,7,B9M8,104319
2025-08-16,3,B9M8,108887
2025-08-17,4,B9M8,113043
2025-08-17,5,B9M8,108908
2025-08-17,4,B9M8,100929
2025-08-17,6,B9M8,111449
2025-08-18,8,B9M8,115596
2025-08-19,2,B9M8,119963
2025-08-19,4,B9M8,114812
2025-08-19,1,B9M8,119280
2025-08-20,7,B9M8,109726
2025-08-20,1,B9M8,119971
2025-08-20,2,B9M8,117314
2025-08-21,4,B9M8,121874
2025-08-21,8,B9M8,108983
2025-08-22,6,B9M8,109399
2025-08-22,5,B9M8,121707
2025-08-23,4,B9M8,101329
2025-08-24,2,B9M8,107253
2025-08-24,8,B9M8,123717
2025-08-25,4,B9M8,116623
2025-08-25,7,B9M8,119459
2025-08-26,6,B9M8,100571
2025-08-26,5,B9M8,110448
2025-08-27,8,B9M8,103256
2025-08-27,6,B9M8,101128
2025-08-27,5,B9M8,119393
2025-08-27,5,B9M8,108495
2025-08-28,8,B9M8,116838
2025-08-28,8,B9M8,106089
2025-08-28,2,B9M8,102038
2025-08-29,6,B9M8,121183
2025-08-29,4,B9M8,103122
2025-08-29,6,B9M8,122235
2025-08-29,6,B9M8,121641
2025-08-30,1,B9M8,121388
2025-08-30,4,B9M8,109155
2025-08-30,3,B9M8,115694
2025-08-30,1,B9M8,113168
2025-08-31,7,B9M8,108203
2025-08-31,5,B9M8,119653
2025-08-31,3,B9M8,109196
2025-09-01,6,B9M8,102359
2025-09-01,4,B9M8,118715
2025-09-02,4,B9M8,104914
2025-09-02,8,B9M8,105257
2025-09-02,6,B9M8,111242
2025-09-02,5,B9M8,104645
2025-09-03,8,B9M8,119230
2025-09-03,8,B9M8,102589
2025-09-03,3,B9M8,113923
2025-09-03,6,B9M8,103188
2025-09-04,3,B9M8,110880
2025-09-04,8,B9M8,115282
2025-09-05,1,B9M8,115899
2025-09-05,1,B9M8,123160
2025-09-06,1,B9M8,117370
2025-09-07,7,B9M8,105223
2025-09-08,4,B9M8,119089
2025-09-08,2,B9M8,103388
2025-09-09,1,B9M8,109786
2025-09-09,4,B9M8,123615
2025-09-10,6,B9M8,104344
2025-09-10,1,B9M8,110094
2025-09-10,8,B9M8,100818
2025-09-10,8,B9M8,118443
2025-09-11,1,B9M8,105459
2025-09-12,1,B9M8,123318
2025-09-12,1,B9M8,121518
2025-09-12,5,B9M8,103700
2025-09-12,5,B9M8,113852
2025-09-13,7,B9M8,110955
2025-09-14,2,B9M8,106143
2025-09-14,2,B9M8,117236
2025-09-15,4,B9M8,124180
2025-09-15,4,B9M8,120717
2025-09-16,6,B9M8,110368
2025-09-16,5,B9M8,123838
2025-09-16,7,B9M8,112122
2025-09-17,6,B9M8,110305
2025-09-18,8,B9M8,123704
2025-09-18,4,B9M8,112464
2025-09-18,4,B9M8,101138
2025-09-18,5,B9M8,120245
2025-09-19,1,B9M8,110212
2025-09-20,7,B9M8,112479
2025-09-21,7,B9M8,102989
2025-09-21,8,B9M8,120457
2025-09-21,1,B9M8,106243
2025-09-21,1,B9M8,123540
2025-09-22,2,B9M8,120758
2025-09-22,8,B9M8,116605
2025-09-23,6,B9M8,109548
2025-09-23,2,B9M8,102632
2025-09-23,1,B9M8,112191
2025-09-23,4,B9M8,102205
2025-09-24,8,B9M8,116022
2025-09-24,5,B9M8,115150
2025-09-25,2,B9M8,124937
2025-09-26,1,B9M8,110147
2025-09-26,3,B9M8,116989
2025-09-26,6,B9M8,109889
2025-09-27,4,B9M8,102836
2025-09-28,7,B9M8,124661
2025-09-28,2,B9M8,115840
2025-09-29,3,B9M8,122873
2025-09-29,4,B9M8,107671
2025-09-29,7,B9M8,120534
2025-09-30,7,B9M8,118864
2025-09-30,3,B9M8,113296
2025-09-30,2,B9M8,120781
2025-10-01,1,B9M8,109514
2025-10-01,2,B9M8,112755
2025-10-01,7,B9M8,119998
2025-10-02,2,B9M8,117604
2025-10-02,6,B9M8,106538
2025-10-03,6,B9M8,111200
2025-10-03,1,B9M8,117984
2025-10-03,5,B9M8,119034
2025-10-03,8,B9M8,108718
2025-10-04,4,B9M8,105950
2025-10-04,6,B9M8,124881
2025-10-04,7,B9M8,113755
2025-10-04,7,B9M8,115524
2025-10-05,7,B9M8,113060
2025-10-05,2,B9M8,114704
2025-10-06,4,B9M8,124178
2025-10-06,2,B9M8,116770
2025-10-06,2,B9M8,122921
2025-10-07,3,B9M8,106496
2025-10-07,7,B9M8,106473
2025-10-07,3,B9M8,124419
2025-10-08,6,B9M8,107811
2025-10-08,6,B9M8,102143
2025-10-08,2,B9M8,105903
2025-10-08,2,B9M8,107644
2025-10-09,5,B9M8,121872
2025-10-10,6,B9M8,111195
2025-10-10,5,B9M8,111734
2025-10-10,2,B9M8,116490
2025-10-10,3,B9M8,111732
2025-10-11,3,B9M8,113443
2025-10-12,8,B9M8,101320
2025-10-12,7,B9M8,115106
2025-10-12,2,B9M8,119886
2025-10-12,1,B9M8,120253
2025-10-13,6,B9M8,119811
2025-10-14,6,B9M8,117799
2025-10-15,1,B9M8,100758
2025-10-15,5,B9M8,106638
2025-10-15,7,B9M8,111755
2025-10-15,7,B9M8,102179
2025-10-16,4,B9M8,110490
2025-10-17,7,B9M8,110743
2025-10-17,3,B9M8,117837
2025-10-18,5,B9M8,114099
2025-10-18,5,B9M8,124033
2025-10-19,8,B9M8,103763
2025-10-19,3,B9M8,117953
2025-10-19,2,B9M8,119363
2025-10-20,7,B9M8,115801
2025-10-20,5,B9M8,112517
2025-10-21,5,B9M8,105789
2025-10-21,8,B9M8,114054
2025-10-21,2,B9M8,106664
2025-10-21,6,B9M8,116179
2025-10-22,4,B9M8,123381
2025-10-22,8,B9M8,107513
2025-10-22,4,B9M8,122443
2025-10-23,2,B9M8,115899
2025-10-23,3,B9M8,109275
2025-10-23,5,B9M8,122139
2025-10-23,1,B9M8,108626
2025-10-24,6,B9M8,123627
2025-10-24,7,B9M8,123873
2025-10-24,6,B9M8,118821
2025-10-24,8,B9M8,117849
2025-10-25,7,B9M8,102121
2025-10-25,3,B9M8,123840
2025-10-25,5,B9M8,103095
2025-10-26,4,B9M8,102761
2025-10-26,8,B9M8,124759
2025-10-26,6,B9M8,102933
2025-10-27,7,B9M8,114878
2025-10-27,6,B9M8,107463
2025-10-28,8,B9M8,115424
2025-10-28,4,B9M8,111538
2025-10-28,6,B9M8,109288
2025-10-29,5,B9M8,104110
2025-10-29,7,B9M8,107043
2025-10-29,6,B9M8,100300
2025-10-29,2,B9M8,111453
2025-10-30,3,B9M8,110105
2025-10-30,1,B9M8,100293
2025-10-31,4,B9M8,111584
2025-10-31,8,B9M8,102332
2025-10-31,5,B9M8,123506
2025-10-31,2,B9M8,114513
2025-11-01,8,B9M8,114186
2025-11-01,3,B9M8,120725
