ID Card,Tipo de Card,Status,SLA Resposta,SLA Resolução,Equipe,Data de Criação,Data de resolução,Data de reabertura,Data prevista para entrega,Data replanejada para entrega,Horas estimadas do projeto,Data da carga
117743,TASK,Done,,,Equipe 1,2025-08-17,2025-09-15,,2025-09-02,,144,2025-09-15
104298,TASK,Done,,,Equipe 1,2025-07-11,2025-08-08,,2025-08-07,,112,2025-08-08
118086,TASK,Done,,,Equipe 2,2025-02-15,2025-03-13,,2025-03-02,,92,2025-03-13
120341,TASK,Done,,,Equipe 2,2025-07-03,2025-07-21,,2025-07-14,,28,2025-07-21
120902,SUBTASK,Ready for Development,,,Equipe 3,2025-12-17,,,2026-01-01,,,2025-12-17
121582,SUBTASK,Done,,,Equipe 1,2025-09-28,2025-10-12,,2025-10-23,,,2025-10-12
118878,SUBTASK,Done,,,Equipe 1,2025-05-20,2025-06-06,,2025-06-11,,,2025-06-06
108036,BUG,Done,MET,MET,Equipe 1,2025-04-03,2025-04-18,,2025-04-18,,24,2025-04-18
106553,SUBTASK,Done,,,Equipe 1,2025-06-09,2025-06-20,,2025-07-07,,,2025-06-20
120033,BUG,Done,MET,MET,Equipe 2,2025-10-16,2025-11-03,,2025-10-29,,100,2025-11-03
107623,BUG SUBTASK,Done,,,Equipe 1,2025-07-07,2025-08-02,,2025-07-26,,,2025-08-02
106915,SUBTASK,Done,,,Equipe 1,2025-09-12,2025-10-01,,2025-09-29,,,2025-10-01
114499,SUBTASK,Done,,,Equipe 1,2025-07-28,2025-08-26,,2025-08-20,,,2025-08-26
118811,SUBTASK,Done,,,Equipe 2,2025-04-17,2025-05-10,,2025-05-08,,,2025-05-10
121993,SUBTASK,Done,,,Equipe 1,2025-06-10,2025-06-29,,2025-06-20,2025-07-18,,2025-06-29
123434,TASK,Done,,,Equipe 4,2025-01-04,2025-01-21,,2025-01-21,,60,2025-01-21
121514,SUBTASK,Done,,,Equipe 1,2025-09-04,2025-09-20,,2025-09-25,,,2025-09-20
108348,BUG,Done,MET,EXCEEDED,Equipe 1,2025-01-12,2025-01-28,,2025-01-28,,100,2025-01-28
118849,SUBTASK,Done,,,Equipe 1,2025-02-19,2025-03-14,,2025-03-02,,,2025-03-14
111144,BUG,Done,MET,MET,Equipe 1,2025-04-15,2025-04-27,,2025-04-27,,64,2025-04-27
112010,SUBTASK,Done,,,Equipe 1,2025-07-29,2025-08-28,,2025-08-10,,,2025-08-28
118190,SUBTASK,Done,,,Equipe 1,2025-09-20,2025-10-02,,2025-10-06,,,2025-10-02
105882,SUBTASK,Done,,,Equipe 1,2025-07-16,2025-08-04,,2025-07-28,,,2025-08-04
112630,SUBTASK,Backlog,,,Equipe 1,2025-09-17,,,2025-10-13,,,2025-09-17
108624,EPIC,Done,,,Equipe 2,2025-04-04,2025-04-17,,2025-04-20,,,2025-04-17
124404,BUG,Done,MET,MET,Equipe 2,2025-06-17,2025-07-01,,2025-07-04,2025-07-17,92,2025-07-01
121791,BUG SUBTASK,Done,,,Equipe 2,2025-07-26,2025-08-19,,2025-08-24,,,2025-08-19
107153,TASK,Done,,,Equipe 1,2025-08-03,2025-08-17,,2025-08-14,,8,2025-08-17
113126,SUBTASK,Done,,,Equipe 3,2025-06-21,2025-07-13,,2025-07-19,,,2025-07-13
110462,SUBTASK,Done,,,Equipe 4,2025-04-17,2025-05-10,,2025-05-04,,,2025-05-10
119620,TASK,Done,,,Equipe 4,2025-12-14,2026-01-01,,2025-12-30,,56,2026-01-01
118012,SUBTASK,Canceled,,,Equipe 1,2025-02-02,2025-02-25,,2025-02-16,,,2025-02-25
106568,SUBTASK,Done,,,Equipe 1,2025-03-29,2025-04-17,,2025-04-17,,,2025-04-17
115801,TASK,Done,,,Equipe 2,2025-06-06,2025-07-03,,2025-06-17,,144,2025-07-03
107500,BUG SUBTASK,Done,,,Equipe 3,2025-08-12,2025-09-07,,2025-09-02,,,2025-09-07
122742,BUG,Canceled,MET,MET,Equipe 1,2025-03-26,2025-04-20,,2025-04-06,,60,2025-04-20
106431,BUG SUBTASK,Done,,,Equipe 2,2025-08-07,2025-09-04,,2025-09-01,,,2025-09-04
115233,SUBTASK,Done,,,Equipe 1,2025-10-01,2025-10-15,,2025-10-25,,,2025-10-15
101231,INICIATIVE,Done,,,Equipe 1,2025-06-06,2025-07-01,,2025-06-22,,,2025-07-01
106814,SUBTASK,Done,,,Equipe 1,2025-10-11,2025-10-21,,2025-10-31,,,2025-10-21
100283,SUBTASK,Done,,,Equipe 3,2025-05-04,2025-06-03,,2025-05-24,,,2025-06-03
103206,TASK,Done,,,Equipe 1,2025-04-15,2025-05-07,,2025-05-04,,48,2025-05-07
122465,SUBTASK,Done,,,Equipe 3,2025-05-27,2025-06-12,,2025-06-23,,,2025-06-12
104818,BUG SUBTASK,Done,,,Equipe 1,2025-04-22,2025-05-16,,2025-05-18,,,2025-05-16
110426,BUG SUBTASK,Done,,,Equipe 3,2025-07-08,2025-07-28,,2025-07-25,,,2025-07-28
115264,TASK,Done,,,Equipe 3,2025-09-16,2025-09-27,,2025-10-15,,8,2025-09-27
119171,BUG SUBTASK,Done,,,Equipe 1,2025-09-02,2025-09-25,,2025-09-27,,,2025-09-25
117140,SUBTASK,Done,,,Equipe 1,2025-02-04,2025-02-17,,2025-02-15,,,2025-02-17
100268,BUG,Done,MET,MET,Equipe 1,2025-01-12,2025-01-30,,2025-02-11,,28,2025-01-30
103125,BUG SUBTASK,Done,,,Equipe 1,2025-06-14,2025-06-27,,2025-06-29,,,2025-06-27
106709,TASK,Done,,,Equipe 1,2025-06-09,2025-07-02,,2025-07-03,,112,2025-07-02
117419,TASK,Done,,,Equipe 4,2025-05-28,2025-06-14,,2025-06-09,,12,2025-06-14
117047,SUBTASK,Done,,,Equipe 3,2025-06-16,2025-06-30,,2025-06-30,,,2025-06-30
101760,INICIATIVE,Done,,,Equipe 2,2025-07-15,2025-08-11,,2025-07-25,,,2025-08-11
123603,BUG SUBTASK,Done,,,Equipe 1,2025-06-19,2025-07-03,,2025-07-06,,,2025-07-03
100725,SUBTASK,Done,,,Equipe 1,2025-01-26,2025-02-18,,2025-02-20,,,2025-02-18
121926,INICIATIVE,Done,,,Equipe 1,2025-01-10,2025-01-29,,2025-01-21,,,2025-01-29
115150,SUBTASK,Done,,,Equipe 3,2025-11-08,2025-11-28,,2025-11-19,,,2025-11-28
106984,BUG,Done,MET,MET,Equipe 2,2025-07-19,2025-08-18,,2025-08-04,,12,2025-08-18
121951,BUG,Done,MET,MET,Equipe 1,2025-09-20,2025-10-17,,2025-10-08,,92,2025-10-17
119777,BUG SUBTASK,Canceled,,,Equipe 3,2025-01-21,2025-02-02,,2025-02-04,,,2025-02-02
107497,BUG,Done,MET,MET,Equipe 2,2025-04-26,2025-05-19,,2025-05-11,,36,2025-05-19
123969,EPIC,Done,,,Equipe 1,2025-01-11,2025-01-29,,2025-01-27,,,2025-01-29
102899,BUG,Done,MET,MET,Equipe 3,2025-10-02,2025-10-22,,2025-10-30,,112,2025-10-22
111264,TASK,Done,,,Equipe 1,2025-03-26,2025-04-05,,2025-04-09,,116,2025-04-05
100528,SUBTASK,Canceled,,,Equipe 2,2025-04-01,2025-04-30,,2025-04-24,,,2025-04-30
113460,TASK,Done,,,Equipe 1,2025-06-18,2025-07-08,,2025-07-05,,112,2025-07-08
118264,SUBTASK,Done,,,Equipe 1,2025-05-20,2025-06-10,,2025-06-13,,,2025-06-10
113724,BUG,Done,EXCEEDED,MET,Equipe 1,2025-03-19,2025-04-01,,2025-04-09,,20,2025-04-01
122223,BUG,Done,MET,MET,Equipe 1,2025-05-01,2025-05-30,,2025-05-20,,68,2025-05-30
104718,SUBTASK,Done,,,Equipe 1,2025-04-30,2025-05-18,,2025-05-26,,,2025-05-18
112229,BUG SUBTASK,Done,,,Equipe 1,2025-06-22,2025-07-19,,2025-07-09,,,2025-07-19
120161,BUG,Done,MET,MET,Equipe 1,2025-06-23,2025-07-10,,2025-07-15,,20,2025-07-10
107954,SUBTASK,Done,,,Equipe 1,2025-05-03,2025-05-30,,2025-05-21,,,2025-05-30
114794,BUG SUBTASK,Done,,,Equipe 1,2025-04-17,2025-05-16,,2025-04-29,,,2025-05-16
121228,SUBTASK,Done,,,Equipe 1,2025-06-10,2025-07-06,,2025-07-04,,,2025-07-06
101469,SUBTASK,Done,,,Equipe 1,2025-08-10,2025-08-24,,2025-09-03,,,2025-08-24
115944,SUBTASK,Done,,,Equipe 4,2025-05-13,2025-05-30,,2025-05-30,,,2025-05-30
101851,BUG SUBTASK,Done,,,Equipe 1,2025-05-25,2025-06-11,,2025-06-11,,,2025-06-11
114158,SUBTASK,Canceled,,,Equipe 1,2025-12-17,2026-01-01,,2026-01-05,,,2026-01-01
123224,TASK,Done,,,Equipe 1,2025-05-29,2025-06-15,,2025-06-13,,80,2025-06-15
115352,TASK,Canceled,,,Equipe 13,2025-11-27,2025-12-11,,2025-12-08,,48,2025-12-11
113305,TASK,Done,,,Equipe 2,2025-04-19,2025-05-12,,2025-05-01,,96,2025-05-12
122027,SUBTASK,Done,,,Equipe 1,2025-02-12,2025-03-09,,2025-02-22,,,2025-03-09
101475,BUG,Done,MET,MET,Equipe 2,2025-03-29,2025-04-23,,2025-04-10,,84,2025-04-23
117779,BUG SUBTASK,Done,,,Equipe 1,2025-08-12,2025-09-01,,2025-08-28,,,2025-09-01
106098,INICIATIVE,Done,,,Equipe 5,2025-09-11,2025-10-08,2025-11-24,2025-10-04,,,2025-10-08
110717,SUBTASK,Done,,,Equipe 1,2025-01-21,2025-02-12,,2025-02-16,,,2025-02-12
118683,SUBTASK,Done,,,Equipe 1,2025-06-17,2025-07-15,,2025-07-15,,,2025-07-15
124088,BUG SUBTASK,Done,,,Equipe 1,2025-04-05,2025-04-22,,2025-04-16,,,2025-04-22
119123,TASK,Done,,,Equipe 2,2025-11-27,2025-12-26,,2025-12-15,,40,2025-12-26
120650,INICIATIVE,Done,,,Equipe 1,2025-05-19,2025-06-09,,2025-06-12,,,2025-06-09
111460,SUBTASK,Done,,,Equipe 2,2025-08-15,2025-09-13,,2025-08-27,,,2025-09-13
109078,SUBTASK,Canceled,,,Equipe 1,2025-07-24,2025-08-22,,2025-08-12,,,2025-08-22
106350,BUG,Done,MET,MET,Equipe 4,2025-02-20,2025-03-10,,2025-03-10,,8,2025-03-10
109450,BUG,Done,MET,MET,Equipe 1,2025-04-22,2025-05-18,,2025-05-17,,8,2025-05-18
121522,SUBTASK,Done,,,Equipe 1,2025-11-27,2025-12-10,,2025-12-12,,,2025-12-10
102181,BUG SUBTASK,Done,,,Equipe 1,2025-03-03,2025-03-13,,2025-03-27,,,2025-03-13
122675,EPIC,Done,,,Equipe 1,2025-08-18,2025-09-08,,2025-09-16,,,2025-09-08
122682,BUG SUBTASK,Done,,,Equipe 1,2025-04-07,2025-05-01,,2025-04-18,,,2025-05-01
120983,SUBTASK,Done,,,Equipe 1,2025-02-15,2025-02-28,,2025-03-03,,,2025-02-28
122552,BUG SUBTASK,Done,,,Equipe 1,2025-01-29,2025-02-19,,2025-02-13,,,2025-02-19
101500,SUBTASK,Done,,,Equipe 1,2025-07-11,2025-08-06,,2025-08-10,,,2025-08-06
107145,SUBTASK,Done,,,Equipe 1,2025-07-25,2025-08-22,,2025-08-20,,,2025-08-22
110947,SUBTASK,Done,,,Equipe 4,2025-04-09,2025-04-29,,2025-04-30,,,2025-04-29
102898,SUBTASK,Canceled,,,Equipe 1,2025-05-30,2025-06-16,,2025-06-15,,,2025-06-16
115060,TASK,Done,,,Equipe 1,2025-06-09,2025-07-01,,2025-06-28,,100,2025-07-01
119987,BUG,Canceled,MET,MET,Equipe 3,2025-08-26,2025-09-12,,2025-09-05,,136,2025-09-12
120836,BUG,Done,MET,MET,Equipe 1,2025-09-25,2025-10-05,,2025-10-15,,56,2025-10-05
103058,TASK,Done,,,Equipe 3,2025-05-28,2025-06-20,,2025-06-10,,152,2025-06-20
110172,BUG SUBTASK,Done,,,Equipe 1,2025-12-17,2026-01-09,,2026-01-01,,,2026-01-09
111302,TASK,Canceled,,,Equipe 2,2025-12-04,2025-12-23,,2025-12-17,,152,2025-12-23
113245,SUBTASK,Done,,,Equipe 1,2025-11-21,2025-12-01,,2025-12-03,,,2025-12-01
104076,BUG SUBTASK,Done,,,Equipe 1,2025-09-01,2025-09-21,,2025-09-16,,,2025-09-21
112769,TASK,Done,,,Equipe 3,2025-07-25,2025-08-12,,2025-08-18,,60,2025-08-12
104097,SUBTASK,Done,,,Equipe 1,2025-10-14,2025-10-28,,2025-10-28,,,2025-10-28
113106,INICIATIVE,Canceled,,,Equipe 1,2025-07-03,2025-07-15,,2025-07-24,,,2025-07-15
124393,BUG,Done,MET,MET,Equipe 1,2025-05-19,2025-06-13,,2025-06-18,,56,2025-06-13
112496,BUG,Done,MET,MET,Equipe 2,2025-07-16,2025-08-04,,2025-08-12,,32,2025-08-04
102482,TASK,Done,,,Equipe 1,2025-12-27,2026-01-16,,2026-01-25,,48,2026-01-16
122664,BUG SUBTASK,Done,,,Equipe 1,2025-04-30,2025-05-22,,2025-05-22,,,2025-05-22
119923,SUBTASK,Done,,,Equipe 2,2025-06-11,2025-06-29,,2025-07-09,,,2025-06-29
113659,SUBTASK,Done,,,Equipe 1,2025-01-01,2025-01-17,,2025-01-28,,,2025-01-17
123921,TASK,Done,,,Equipe 5,2025-04-24,2025-05-20,,2025-05-05,2025-05-21,92,2025-05-20
119371,BUG SUBTASK,Done,,,Equipe 1,2025-08-28,2025-09-25,,2025-09-20,,,2025-09-25
104831,TASK,Done,,,Equipe 1,2025-02-27,2025-03-28,,2025-03-22,,120,2025-03-28
100375,SUBTASK,Done,,,Equipe 2,2025-06-06,2025-06-30,,2025-07-03,,,2025-06-30
113310,BUG SUBTASK,Done,,,Equipe 1,2025-02-27,2025-03-09,,2025-03-23,,,2025-03-09
110747,BUG SUBTASK,Done,,,Equipe 1,2025-09-02,2025-09-25,,2025-09-27,,,2025-09-25
118338,INICIATIVE,Done,,,Equipe 1,2025-09-12,2025-10-03,,2025-09-28,,,2025-10-03
102318,SUBTASK,Done,,,Equipe 1,2025-05-14,2025-05-28,,2025-06-04,,,2025-05-28
102238,TASK,Done,,,Equipe 1,2025-10-30,2025-11-22,,2025-11-24,,88,2025-11-22
105417,SUBTASK,Done,,,Equipe 1,2025-05-27,2025-06-10,,2025-06-14,,,2025-06-10
117526,BUG,Done,MET,MET,Equipe 1,2025-07-26,2025-08-20,,2025-08-15,,8,2025-08-20
107296,TASK,Done,,,Equipe 3,2025-04-22,2025-05-02,,2025-05-09,,136,2025-05-02
109784,INICIATIVE,Canceled,,,Equipe 1,2025-10-11,2025-10-21,,2025-10-23,,,2025-10-21
120829,SUBTASK,Done,,,Equipe 2,2025-06-01,2025-06-11,,2025-06-22,,,2025-06-11
102255,BUG,Done,MET,MET,Equipe 1,2025-03-25,2025-04-22,,2025-04-13,,80,2025-04-22
111268,TASK,Done,,,Equipe 1,2025-05-01,2025-05-30,,2025-05-15,,132,2025-05-30
121706,SUBTASK,Done,,,Equipe 3,2025-01-25,2025-02-18,,2025-02-15,,,2025-02-18
100879,TASK,Done,,,Equipe 2,2025-08-05,2025-08-15,,2025-08-28,2025-09-25,8,2025-08-15
118608,SUBTASK,Done,,,Equipe 1,2025-04-22,2025-05-20,,2025-05-05,,,2025-05-20
118447,SUBTASK,Done,,,Equipe 1,2025-03-04,2025-03-23,,2025-04-02,,,2025-03-23
114654,SUBTASK,Done,,,Equipe 1,2025-10-04,2025-11-02,,2025-10-19,2025-11-05,,2025-11-02
123900,EPIC,Done,,,Equipe 4,2025-02-03,2025-03-05,,2025-02-24,,,2025-03-05
110045,INICIATIVE,In Refinement,,,Equipe 1,2025-04-01,,,2025-04-18,,,2025-04-01
100577,TASK,Done,,,Equipe 3,2025-07-05,2025-07-17,,2025-07-28,,140,2025-07-17
119194,BUG SUBTASK,Done,,,Equipe 2,2025-12-28,2026-01-15,,2026-01-09,2026-01-18,,2026-01-15
120273,BUG,Done,MET,MET,Equipe 1,2025-03-05,2025-04-02,,2025-03-16,,100,2025-04-02
104903,TASK,Done,,,Equipe 2,2025-05-21,2025-06-10,,2025-06-14,,84,2025-06-10
122452,SUBTASK,Done,,,Equipe 1,2025-08-08,2025-08-21,,2025-08-31,,,2025-08-21
106554,BUG,Done,MET,MET,Equipe 5,2025-04-24,2025-05-10,,2025-05-11,,20,2025-05-10
112843,SUBTASK,Done,,,Equipe 1,2025-03-23,2025-04-09,,2025-04-08,,,2025-04-09
116668,SUBTASK,Done,,,Equipe 3,2025-08-17,2025-09-14,,2025-09-10,,,2025-09-14
108295,SUBTASK,Done,,,Equipe 5,2025-05-04,2025-05-14,,2025-05-21,,,2025-05-14
123025,TASK,Done,,,Equipe 1,2025-10-28,2025-11-16,,2025-11-10,,76,2025-11-16
107187,SUBTASK,Done,,,Equipe 1,2025-05-10,2025-06-05,,2025-05-29,,,2025-06-05
121209,SUBTASK,Done,,,Equipe 1,2025-06-11,2025-07-04,,2025-07-11,,,2025-07-04
118540,SUBTASK,Done,,,Equipe 1,2025-08-07,2025-08-24,,2025-08-17,,,2025-08-24
104739,TASK,Done,,,Equipe 2,2025-07-23,2025-08-17,,2025-08-18,,152,2025-08-17
110671,INICIATIVE,Done,,,Equipe 1,2025-04-29,2025-05-21,,2025-05-09,,,2025-05-21
109685,BUG,Done,MET,MET,Equipe 7,2025-07-11,2025-08-08,,2025-07-30,,92,2025-08-08
121773,TASK,Done,,,Equipe 2,2025-11-17,2025-12-13,,2025-11-27,,160,2025-12-13
112832,BUG SUBTASK,Done,,,Equipe 1,2025-04-16,2025-05-16,,2025-05-12,,,2025-05-16
105460,SUBTASK,Done,,,Equipe 1,2025-08-05,2025-08-25,,2025-08-31,,,2025-08-25
102774,INICIATIVE,Done,,,Equipe 2,2025-11-30,2025-12-20,,2025-12-19,,,2025-12-20
106739,BUG,Done,MET,MET,Equipe 1,2025-05-12,2025-06-08,,2025-05-30,,24,2025-06-08
115906,TASK,Done,,,Equipe 1,2025-07-17,2025-08-07,,2025-08-07,,140,2025-08-07
117585,BUG SUBTASK,Done,,,Equipe 1,2025-06-08,2025-06-23,,2025-06-27,,,2025-06-23
109933,BUG SUBTASK,Done,,,Equipe 5,2025-04-07,2025-04-24,,2025-05-07,2025-05-17,,2025-04-24
116579,BUG,Canceled,MET,MET,Equipe 2,2025-03-02,2025-03-31,,2025-03-17,,124,2025-03-31
108388,TASK,Done,,,Equipe 1,2025-11-23,2025-12-21,,2025-12-03,,76,2025-12-21
119924,BUG SUBTASK,Canceled,,,Equipe 5,2025-09-11,2025-10-01,,2025-09-28,,,2025-10-01
107232,SUBTASK,Done,,,Equipe 7,2025-07-28,2025-08-16,,2025-08-25,,,2025-08-16
121660,BUG SUBTASK,Done,,,Equipe 1,2025-12-14,2026-01-07,,2025-12-27,,,2026-01-07
105044,BUG SUBTASK,Done,,,Equipe 1,2025-06-03,2025-07-02,,2025-07-03,,,2025-07-02
110814,TASK,Done,,,Equipe 1,2025-01-15,2025-01-28,,2025-02-12,,12,2025-01-28
121180,SUBTASK,Done,,,Equipe 2,2025-12-22,2026-01-09,,2026-01-01,,,2026-01-09
123903,SUBTASK,Done,,,Equipe 2,2025-07-28,2025-08-17,,2025-08-27,,,2025-08-17
112263,BUG,Done,MET,MET,Equipe 1,2025-11-13,2025-11-28,,2025-12-10,,112,2025-11-28
109761,SUBTASK,Canceled,,,Equipe 1,2025-07-16,2025-08-07,,2025-08-13,,,2025-08-07
102236,TASK,Done,,,Equipe 1,2025-04-19,2025-05-08,,2025-05-14,,24,2025-05-08
113820,SUBTASK,Done,,,Equipe 1,2025-08-29,2025-09-17,,2025-09-21,,,2025-09-17
117813,TASK,Done,,,Equipe 1,2025-09-04,2025-09-24,,2025-09-30,,116,2025-09-24
100452,TASK,Done,,,Equipe 2,2025-08-13,2025-08-24,,2025-08-28,,44,2025-08-24
121174,TASK,Done,,,Equipe 2,2025-08-31,2025-09-16,,2025-09-18,,104,2025-09-16
100595,SUBTASK,Done,,,Equipe 1,2025-06-05,2025-06-26,,2025-06-20,,,2025-06-26
116299,BUG SUBTASK,Done,,,Equipe 2,2025-06-27,2025-07-27,,2025-07-21,,,2025-07-27
104340,SUBTASK,Done,,,Equipe 1,2025-04-16,2025-05-16,,2025-05-03,,,2025-05-16
100652,BUG SUBTASK,Done,,,Equipe 1,2025-06-06,2025-07-05,,2025-06-28,,,2025-07-05
114397,SUBTASK,Canceled,,,Equipe 1,2025-01-18,2025-02-16,,2025-02-03,,,2025-02-16
114414,SUBTASK,Done,,,Equipe 2,2025-08-20,2025-09-02,,2025-09-06,,,2025-09-02
111957,TASK,Done,,,Equipe 1,2025-02-13,2025-03-03,,2025-02-28,,88,2025-03-03
111381,SUBTASK,Done,,,Equipe 1,2025-09-14,2025-09-24,,2025-10-03,,,2025-09-24
107218,BUG SUBTASK,Done,,,Equipe 1,2025-12-10,2026-01-06,,2026-01-08,,,2026-01-06
104599,SUBTASK,Done,,,Equipe 1,2025-07-06,2025-08-02,,2025-07-23,,,2025-08-02
114222,SUBTASK,Done,,,Equipe 2,2025-04-09,2025-05-09,,2025-04-25,,,2025-05-09
115896,SUBTASK,Canceled,,,Equipe 1,2025-06-09,2025-07-07,,2025-06-22,,,2025-07-07
103208,INICIATIVE,Done,,,Equipe 1,2025-11-14,2025-12-05,,2025-12-10,,,2025-12-05
124737,BUG SUBTASK,Done,,,Equipe 1,2025-08-03,2025-08-22,,2025-08-30,,,2025-08-22
106331,SUBTASK,Done,,,Equipe 1,2025-08-23,2025-09-08,,2025-09-14,,,2025-09-08
107164,BUG SUBTASK,Done,,,Equipe 3,2025-07-15,2025-08-12,,2025-08-14,2025-09-02,,2025-08-12
121300,BUG,Done,MET,MET,Equipe 1,2025-09-29,2025-10-21,,2025-10-12,,148,2025-10-21
101035,BUG,Done,MET,MET,Equipe 1,2025-06-07,2025-06-29,,2025-06-20,,116,2025-06-29
101229,SUBTASK,Done,,,Equipe 8,2025-03-21,2025-04-18,,2025-04-18,,,2025-04-18
113242,BUG,Done,MET,MET,Equipe 1,2025-12-30,2026-01-28,,2026-01-12,,80,2026-01-28
100285,TASK,Done,,,Equipe 4,2025-05-02,2025-06-01,,2025-05-19,,88,2025-06-01
124732,BUG,Done,MET,MET,Equipe 1,2025-12-12,2026-01-06,,2026-01-10,,64,2026-01-06
123342,BUG SUBTASK,Done,,,Equipe 1,2025-07-22,2025-08-07,,2025-08-04,,,2025-08-07
117522,TASK,Done,,,Equipe 1,2025-06-18,2025-07-13,,2025-07-01,,132,2025-07-13
100936,SUBTASK,Done,,,Equipe 1,2025-05-07,2025-05-20,,2025-06-02,,,2025-05-20
100188,SUBTASK,Done,,,Equipe 1,2025-06-01,2025-06-16,,2025-06-20,,,2025-06-16
119863,SUBTASK,Done,,,Equipe 1,2025-06-07,2025-07-07,,2025-07-04,,,2025-07-07
123203,TASK,Done,,,Equipe 1,2025-10-14,2025-11-01,,2025-11-04,,32,2025-11-01
109066,SUBTASK,Done,,,Equipe 1,2025-10-28,2025-11-22,,2025-11-18,,,2025-11-22
123729,BUG SUBTASK,Canceled,,,Equipe 1,2025-11-04,2025-11-25,,2025-12-02,,,2025-11-25
108442,SUBTASK,Done,,,Equipe 1,2025-06-09,2025-07-07,,2025-06-27,,,2025-07-07
102330,BUG SUBTASK,Done,,,Equipe 1,2025-09-15,2025-10-10,,2025-10-04,,,2025-10-10
102273,SUBTASK,Done,,,Equipe 1,2025-10-08,2025-10-27,,2025-10-27,,,2025-10-27
122225,BUG SUBTASK,Done,,,Equipe 2,2025-10-19,2025-11-02,,2025-11-18,,,2025-11-02
117862,SUBTASK,Canceled,,,Equipe 3,2025-06-01,2025-06-26,,2025-06-12,,,2025-06-26
124071,TASK,Done,,,Equipe 8,2025-08-19,2025-09-01,,2025-09-02,,120,2025-09-01
103675,BUG SUBTASK,Done,,,Equipe 1,2025-02-14,2025-02-24,,2025-03-10,,,2025-02-24
104816,BUG SUBTASK,Done,,,Equipe 9,2025-09-16,2025-10-03,,2025-09-28,,,2025-10-03
109156,SUBTASK,Done,,,Equipe 2,2025-03-28,2025-04-25,,2025-04-18,,,2025-04-25
117725,INICIATIVE,Done,,,Equipe 1,2025-09-30,2025-10-26,,2025-10-19,,,2025-10-26
111312,BUG SUBTASK,Canceled,,,Equipe 1,2025-04-23,2025-05-11,,2025-05-20,,,2025-05-11
110736,TASK,Done,,,Equipe 1,2025-03-30,2025-04-24,,2025-04-10,,132,2025-04-24
119803,BUG SUBTASK,Done,,,Equipe 1,2025-08-17,2025-08-31,,2025-09-15,,,2025-08-31
122154,TASK,Done,,,Equipe 1,2025-07-18,2025-08-08,,2025-08-17,,24,2025-08-08
102652,BUG SUBTASK,Done,,,Equipe 2,2025-07-20,2025-08-12,,2025-08-16,,,2025-08-12
117356,SUBTASK,Done,,,Equipe 2,2025-04-17,2025-05-14,,2025-04-28,2025-05-03,,2025-05-14
106213,TASK,Done,,,Equipe 1,2025-04-11,2025-04-26,2025-05-29,2025-05-02,,144,2025-04-26
111506,SUBTASK,Done,,,Equipe 1,2025-07-25,2025-08-13,,2025-08-24,,,2025-08-13
116212,TASK,Done,,,Equipe 1,2025-08-23,2025-09-18,,2025-09-15,,144,2025-09-18
116954,TASK,Done,,,Equipe 2,2025-06-08,2025-07-02,,2025-06-20,,52,2025-07-02
124643,SUBTASK,Done,,,Equipe 1,2025-09-18,2025-10-02,,2025-10-08,,,2025-10-02
102524,BUG,Done,MET,MET,Equipe 1,2025-02-24,2025-03-15,,2025-03-08,,100,2025-03-15
103571,TASK,Done,,,Equipe 1,2025-08-16,2025-08-27,,2025-09-13,,120,2025-08-27
110844,BUG,Done,MET,MET,Equipe 2,2025-05-04,2025-05-29,,2025-05-19,,40,2025-05-29
101590,SUBTASK,Done,,,Equipe 1,2025-01-01,2025-01-12,,2025-01-17,,,2025-01-12
119456,SUBTASK,Done,,,Equipe 1,2025-08-21,2025-09-14,,2025-09-03,,,2025-09-14
100587,SUBTASK,Done,,,Equipe 1,2025-12-31,2026-01-19,,2026-01-18,,,2026-01-19
124888,INICIATIVE,Done,,,Equipe 2,2025-05-18,2025-06-17,,2025-06-06,2025-07-06,,2025-06-17
101960,SUBTASK,Done,,,Equipe 1,2025-12-25,2026-01-04,,2026-01-11,,,2026-01-04
102880,EPIC,Done,,,Equipe 2,2025-06-13,2025-06-29,,2025-07-06,,,2025-06-29
104896,SUBTASK,Done,,,Equipe 1,2025-09-25,2025-10-09,,2025-10-20,,,2025-10-09
118260,SUBTASK,Canceled,,,Equipe 1,2025-02-24,2025-03-17,,2025-03-10,,,2025-03-17
118772,SUBTASK,Done,,,Equipe 1,2025-07-10,2025-08-04,,2025-08-02,,,2025-08-04
106784,SUBTASK,Done,,,Equipe 5,2025-06-07,2025-06-23,,2025-06-24,,,2025-06-23
110041,BUG,Done,MET,MET,Equipe 1,2025-02-03,2025-02-17,,2025-03-05,,16,2025-02-17
115145,BUG,Done,MET,MET,Equipe 1,2025-04-17,2025-05-08,,2025-04-29,,148,2025-05-08
124301,BUG SUBTASK,Done,,,Equipe 1,2025-03-15,2025-03-26,,2025-04-08,,,2025-03-26
119664,BUG SUBTASK,Done,,,Equipe 1,2025-07-21,2025-08-19,,2025-08-07,,,2025-08-19
117504,SUBTASK,Done,,,Equipe 1,2025-06-08,2025-06-26,,2025-06-23,,,2025-06-26
102828,BUG SUBTASK,Done,,,Equipe 1,2025-01-24,2025-02-15,,2025-02-17,,,2025-02-15
122337,SUBTASK,Canceled,,,Equipe 1,2025-07-25,2025-08-17,,2025-08-13,,,2025-08-17
